id,en,fr
pun_619_3,"If you sing while playing baseball, you won't get a good pitch.",Si tu chantes en jouant au golf tu risques d'avoir un trou de mémoire.
pun_619_4,"If you sing while playing baseball, you won't get a good pitch.","Si tu chantes pendant que tu pêches, tu risques de ne pas trouver le bon thon."
pun_621_1,"If you think swimming with dolphins is expensive, you should try swimming with sharks--it cost me an arm and a leg! #pun #dadjoke #funny","Si vous pensez que nager avec des dauphins ça coûte cher, essayez donc de nager avec des requins. Ça m'a coûté un bras."
pun_622_1,"If you want a job in the moisturizer industry, the best advice I can give is to apply daily. #pun #dadjoke #funny",C'est en travaillant dans l'industrie des lotions adoucissantes que j'ai appris à bien m'appliquer
pun_625_1,If you work in a bakery you may have to take on many roles.," Travailler dans une boulangerie, c’est faire plein de boulots différents. Croissant mon expérience !"
pun_625_2,If you work in a bakery you may have to take on many roles.,#NOM?
pun_625_3,If you work in a bakery you may have to take on many roles.,"Si tu travailles dans une patisserie, tes responsabilités iront croissant."
pun_625_4,If you work in a bakery you may have to take on many roles.,"Pour travailler dans une boulangerie, Il faut savoir mettre la main à la pâte."
pun_625_5,If you work in a bakery you may have to take on many roles.,"Si tu travailles dans une boulangerie, tu risques de devoir être au four et au moulin."
pun_625_6,If you work in a bakery you may have to take on many roles.,"Quand on travaille dans une boulangerie, les responsabilités peuvent aller croissant"
pun_625_7,If you work in a bakery you may have to take on many roles.,"En travaillant dans une boulangerie, on est amené à assurer un nombre croissant de missions."
pun_625_8,If you work in a bakery you may have to take on many roles.,"Pour un apprenti boulanger, la difficulté va croissant."
pun_625_9,If you work in a bakery you may have to take on many roles.,Il arrive qu'on se retrouve dans le pétrin quand on travaille dans une boulangerie 
pun_625_10,If you work in a bakery you may have to take on many roles.,"Pour travailler dans une patisserie, il faut savoir se ménager pour ne pas se retrouver au bout du rouleau, complètement à plat."
pun_625_11,If you work in a bakery you may have to take on many roles.,"Travailler dans une patisserie, c'est métro, rouleau, dodo."
pun_626_1,If you work in a forestry company you will probably have to log your time.," Si tu travailles dans cette entreprise de sylviculture, tu vas voir, pour enregistrer tous ces arbres, va falloir que tu bûches."
pun_626_2,If you work in a forestry company you will probably have to log your time.,beaucoup de travail. / bûcher comme un dingue.
pun_626_4,If you work in a forestry company you will probably have to log your time.,"Pour travailler à l'office national des forêts, il faut d'abord bûcher pendant ses études."
pun_626_5,If you work in a forestry company you will probably have to log your time.,"Si vous travaillez dans une fabrique de clous, vous devrez certainement pointer."
pun_626_6,If you work in a forestry company you will probably have to log your time.,"Si vous travaillez dans une compagnie forestière, vous devrez certainement bûcher tout le long de la journée. "
pun_626_7,If you work in a forestry company you will probably have to log your time.,"Si tu veux travailler comme forestier, il va falloir bûcher."
pun_627_1,If you're a gardener you might call yourself a plant manager'.," Quand on est jardinière, pas besoin d'aller au bouleau en tailleur."
pun_627_2,If you're a gardener you might call yourself a plant manager'.," Quand vous êtes bûcheron, c'est vous le pas-tronc."
pun_628_1,If you're a gardener you might call yourself a'plant manager'.,"Si vous jardinez, autant vous considérer comme un gérant vert."
pun_628_2,If you're a gardener you might call yourself a'plant manager'.,"Si vous êtes jardinier vous pouvez vous prétendre ""responsable en herbe""."
pun_628_3,If you're a gardener you might call yourself a'plant manager'.,"Si tu es un jardinier tu peux t'appeler un ""directeur de plantes"" "
pun_628_4,If you're a gardener you might call yourself a'plant manager'.,"Si vous êtes jardinier, vous pouvez aussi vous considérer comme un « organisateur de garden-party »."
pun_628_5,If you're a gardener you might call yourself a'plant manager'.,Un riche maraîcher pourrait être tenté de croire qu'il est une grosse légume.
pun_628_6,If you're a gardener you might call yourself a'plant manager'.,"Si vous êtes horticulteur, vous pourriez vous surnommer le ""chef des piques"".
Si vous êtes jardinier, vous pourriez vous surnommer le ""responsable de mon gazon""."
pun_628_7,If you're a gardener you might call yourself a'plant manager'.,"Si tu es jardinier, tu peux te décrire comme ""chef de ratelier"""
pun_628_8,If you're a gardener you might call yourself a'plant manager'.,"Si tu es jardinier, tu peux te présenter en tant que manager en herbe. "
pun_628_9,If you're a gardener you might call yourself a'plant manager'.,"Si vous êtes jardinier, on peut vous appeler ""directeur végétal""."
pun_628_10,If you're a gardener you might call yourself a'plant manager'.,Il faut avoir du chou pour être un bon jardinier.
pun_628_11,If you're a gardener you might call yourself a'plant manager'.,Si vous êtes jardinier vous pouvez vous appeler ‘cadre paysagiste’
pun_628_12,If you're a gardener you might call yourself a'plant manager'.,"Si vous êtes jardinier, vous pouvez vous définir comme un ""expert en herbe""."
pun_628_13,If you're a gardener you might call yourself a'plant manager'.,Vous êtes un éleveur de bétail ? On pourrait dire que vous êtes le directeur d'un établ-issement.
pun_628_14,If you're a gardener you might call yourself a'plant manager'.,"Quand on y pense, un jardinier plante des semis pour récolter des pleins."
pun_628_15,If you're a gardener you might call yourself a'plant manager'.,"« Ne restez pas planté là ! », dit le jardinier."
pun_628_16,If you're a gardener you might call yourself a'plant manager'.,"Quand on est jardinier, on peut s’auto-qualifier de gestionnaire de bulbes."
pun_628_17,If you're a gardener you might call yourself a'plant manager'.,Un maraîcher qui dirige une grande exploitation pourrait se considérer comme une grosse légume
pun_629_1,If you're stiff as a board it could be the lumbar.," Si tu es raide comme une planche, c’est peut-être à force de t’être un peu plié."
pun_629_2,If you're stiff as a board it could be the lumbar.,"- Si vous avez un torticolis, tordez le cou aux idées reçues : c’est peut-être à cause du yoga !"
pun_629_3,If you're stiff as a board it could be the lumbar.,"Si vous vous sentez raide comme un morceau de bois, vous avez peut-être un problème au tronc."
pun_630_1,"In a recession, the most secure job is garbage - man. Business is always picking up."," En cas de crise économique, le boulot le plus sûr, c'est éboueur. Qu'est ce qu'on ramasse comme or dur !"
pun_630_2,"In a recession, the most secure job is garbage - man. Business is always picking up.","Dans une récession, on aura forcément besoin de tueurs à gage, car il y a toujours du travail à abattre et du temps à tuer."
pun_630_3,"In a recession, the most secure job is garbage - man. Business is always picking up.","Dans une récession, l'emploi le plus sûr est éboueur. On n'y est jamais à la ramssee. "
pun_630_4,"In a recession, the most secure job is garbage - man. Business is always picking up.","En récession, l'emploi le plus stable est éboueur. Le travail s'accumule."
pun_630_5,"In a recession, the most secure job is garbage - man. Business is always picking up.","Lors d'une récession, le travail le plus stable, c'est éboueur. Les affaires se relent-cent toujours."
pun_632_1,In equations with square numbers I can never find the root of the problem.," Dans les équations, dès qu'il y a des nombres au carré, je n'arrive pas à prendre le problème à la racine."
pun_632_2,In equations with square numbers I can never find the root of the problem.,"- Avec les équations du second degré, je ne trouve jamais la racine du problème."
pun_632_3,In equations with square numbers I can never find the root of the problem.,"Quand je fais des équations avec des carrés parfaits, je n'arrive jamais à trouver la racine du problème."
pun_632_4,In equations with square numbers I can never find the root of the problem.,"Dans les équations au carré, je n'arrive jamais à trouver la racine du problème"
pun_632_5,In equations with square numbers I can never find the root of the problem.,"Dans les équations avec des nombres au carré, je n'arrive jamais à trouver la racine du problème."
pun_632_7,In equations with square numbers I can never find the root of the problem.,"Dans une équation avec des nombres au carré, je n'arrive jamais à trouver la racine du problème."
pun_632_8,In equations with square numbers I can never find the root of the problem.,"Dans une équation dont l'inconnue est au carré, j'ai toujours du mal à trouver la racine du problème."
pun_632_9,In equations with square numbers I can never find the root of the problem.,Dans les équations avec des nombres au carré je ne parviens jamais à trouver la racine du problème.
pun_632_10,In equations with square numbers I can never find the root of the problem.,"Dans les équations de nombres au carré, je ne trouve jamais la racine du problème."
pun_633_1,"In his free time, my son in college hunts deer and sells the meat. He says the doe helps him with his expenses."," Pendant son temps libre, mon fils étudiant chasse le daim pour vendre la viande. L'argent récolté lui cerf à couvrir ses dépenses."
pun_633_2,"In his free time, my son in college hunts deer and sells the meat. He says the doe helps him with his expenses.","Pendant son temps libre, mon fils, qui est à l’université, chasse le cerf et vend sa viande. Et venaison au fait, dit-il, que ça lui permet d’acheter ses cibiches."
pun_633_3,"In his free time, my son in college hunts deer and sells the meat. He says the doe helps him with his expenses.","Pendant son temps libre, mon fils part à la chasse, puis découpe et vend le gibier. C'est pour gagner du rognon."
pun_633_4,"In his free time, my son in college hunts deer and sells the meat. He says the doe helps him with his expenses.","Pendant son temps libre, mon fils plante des herbes aromatiques. Il dit qu'il a besoin d'oseille pour financer ses études."
pun_634_1,In the air duct installers union they have lots of opportunity to vent.," Au syndicat des installateurs d'aération, ils ne ratent pas une occasion d'évacuer leur colère."
pun_634_2,In the air duct installers union they have lots of opportunity to vent.,Les installateurs de conduits d’aération ne manquent pas d’air.
pun_634_4,In the air duct installers union they have lots of opportunity to vent.,"Au syndicat des installateurs de clim, ils ont bien des occasions de souffler le chaud et le froid."
pun_634_5,In the air duct installers union they have lots of opportunity to vent.,"Dans cette entreprise de circuits d'aérations, les dépenses sont très bien ventilées"
pun_634_6,In the air duct installers union they have lots of opportunity to vent.,Le syndicat des installateurs de conduits d'aération parle beaucoup mais c'est du vent.
pun_634_7,In the air duct installers union they have lots of opportunity to vent.,"Au sein du syndicat des installateurs de climatiseurs, ça brasse un peu de l'air."
pun_634_8,In the air duct installers union they have lots of opportunity to vent.,"Dans le syndicat des installateurs de ventilation, les membres brassent beaucoup d'air."
pun_634_9,In the air duct installers union they have lots of opportunity to vent.,Le syndicat des systèmes d'aération fait souffler un vent frais sur les revendications salariales.
pun_635_1,In the dark ? Follow the son., Vous vous trouvez au plus noir de la nuit ? Attention à la perte de soleil !
pun_635_2,In the dark ? Follow the son.,"Dans le noir, il faut suivre la lu-mère."
pun_635_3,In the dark ? Follow the son.,Vous êtes dans le noir complet ? Suivez la lumière !
pun_635_4,In the dark ? Follow the son.,Dans l'obscurité ? Suivez la voix du Seigneur : Jésus crie.
pun_635_5,In the dark ? Follow the son.,Vous ne comprenez rien à la généalogie ? Suivez les fils d'Ariane.
pun_635_6,In the dark ? Follow the son.,Perdu dans le noir? Essayez d'avoir une idée brillante!
pun_636_1,"In the news a courtroom artist was arrested today, I'm not surprised, he always seemed sketchy. #pun #dadjoke #funny",Mon opticien a été arrêté par la police. Et dire que c'est lui qui me trouvait louche!
pun_637_1,"In the winter, some horses are Friesian."," En hiver, il y a des chevaux qui frisonnent."
pun_637_2,"In the winter, some horses are Friesian.","En hiver, certains chiens vont Husky."
pun_637_3,"In the winter, some horses are Friesian.","En hiver, même jouer à la main chaude n'empêche pas de se geler."
pun_637_4,"In the winter, some horses are Friesian.","En hiver, certains chevaux ont le pur-sang chaud."
pun_637_5,"In the winter, some horses are Friesian.","En hiver, certaines juments Frisonnes."
pun_637_6,"In the winter, some horses are Friesian.","En hiver, certains chevaux sont frisons."
pun_637_7,"In the winter, some horses are Friesian.",Rien de tel pour boucler son travail qu'un trait Frison.
pun_637_8,"In the winter, some horses are Friesian.","En hivers, certains chevaux ont des Frisons."
pun_637_9,"In the winter, some horses are Friesian.","En hiver, certains chevaux sont palefrois."
pun_637_10,"In the winter, some horses are Friesian.","En hiver, certaines juments Frisonnes"
pun_637_11,"In the winter, some horses are Friesian.","L'hiver, certains chevaux ne craignent palefroi. "
pun_637_12,"In the winter, some horses are Friesian.","On attend le reste des chevaux pour démarrer la course, pour l'instant il n'y a que 10 pur-sangs qui sont arrivés."
pun_637_13,"In the winter, some horses are Friesian.","En plein hiver, certains chevaux ont des Frisons."
pun_637_14,"In the winter, some horses are Friesian.","En hiver, les chevaux ont des Frisons. "
pun_637_15,"In the winter, some horses are Friesian.",Il arrive que des chevaux Fjord se gèlent en hiver.
pun_637_16,"In the winter, some horses are Friesian.","En hiver, certains rennes grelottent."
pun_637_17,"In the winter, some horses are Friesian.","En hiver, les frisons frissonnent."
pun_637_18,"In the winter, some horses are Friesian.","S'ils restent trop longtemps sous la pluie, certains chevaux friserons."
pun_637_19,"In the winter, some horses are Friesian.","L'hiver, il est courant de voir des frisons."
pun_637_20,"In the winter, some horses are Friesian.","En hiver, certains chevaux Frison-nent."
pun_637_21,"In the winter, some horses are Friesian.","En hiver, il fait un foie de canard. "
pun_637_22,"In the winter, some horses are Friesian.","En hiver, certains chevaux frileux ne se tirent pas la bourre. "
pun_640_1,Is coffee your daily grind ?," T’en as marc, du café ?"
pun_640_2,Is coffee your daily grind ?," Le café, ça te fait broyer du noir ?"
pun_640_3,Is coffee your daily grind ?,Le café c’est ta tasse de thé ?
pun_640_5,Is coffee your daily grind ?,Le café est-il ta tasse de thé?
pun_640_6,Is coffee your daily grind ?,Est-ce que votre café à un grain ?
pun_640_7,Is coffee your daily grind ?,Les gens qui ont du grain à moudre boivent beaucoup de café.
pun_640_8,Is coffee your daily grind ?,C'est à cause du café que tu as un grain ?
pun_640_9,Is coffee your daily grind ?,Le café du matin fait partie de ton grain-grain quotidien ?
pun_640_10,Is coffee your daily grind ?,"Avec tout le noir que vous broyez, vous feriez mieux de vous moudre du café."
pun_644_1,Is the pool safe for diving? It deep ends. #pun #dadjoke #funny,"Vous ne trouvez pas ça bizarre qu'au fond, les piscines sont moins dangereuse au bord?"
pun_646_1,Isn't the Grand Canyon just gorges ?," Le Grand Canyon, c’est vraiment époustouflant. Pas étonnant qu’on a fasse des gorges chaudes !"
pun_646_2,Isn't the Grand Canyon just gorges ?,- Le Grand Canyon défie les sens et l’imagination.
pun_650_1,"It looks like you can play/watch football on the upcoming #RealmeBand2 @realmeIndia #pun

https://t.co/LpMHYg52lk",Gardez vos buts bien en vue
pun_653_1,It was raining cats and dogs. There were poodles all over the road., Il pleuvait des cordes. J’ai bien cru que ça nœud s’arrêterait jamais !
pun_653_2,It was raining cats and dogs. There were poodles all over the road.,- Il pleuvait des cordes. Ce n’était pas le moment d’oublier le linge dehors.
pun_654_1,It's amazing what two or more sinners can achieve together with synergy.," Deux ou trois pécheurs partis pour pécher, s'ils ont vraiment la pêche, tu ne pourras pas les en empêcher."
pun_654_2,It's amazing what two or more sinners can achieve together with synergy.," Quand tu réunis deux ou trois pécheurs, c'est incroyable ce qu'ils peuvent t'empoissonner la vie."
pun_654_3,It's amazing what two or more sinners can achieve together with synergy.,C’est dingue ce que deux pêcheurs ou plus peuvent s’apôtrer.
pun_654_4,It's amazing what two or more sinners can achieve together with synergy.,C'est fou ce que deux pécheurs peuvent accomplir ensemble s'ils ont la pêche.
pun_654_5,It's amazing what two or more sinners can achieve together with synergy.,Le problèmes des pécheurs c'est qu'ils ne peuvent pas s'empêcher.
pun_654_6,It's amazing what two or more sinners can achieve together with synergy.,"Plus il y a de pêcheurs, plus il y a de gourmands."
pun_654_7,It's amazing what two or more sinners can achieve together with synergy.,C'est fou ce que deux pécheurs peuvent accomplir avec une seule pomme.
pun_654_8,It's amazing what two or more sinners can achieve together with synergy.,C'est fascinant à quel point un ou deux pêcheurs peuvent pêcher quand ils sont ensemble.
pun_654_9,It's amazing what two or more sinners can achieve together with synergy.,C'est quand même bizarre que le christianisme face tant de paraboles inspirées par la pêche tout en condamnant les pécheurs.
pun_656_1,"It's between my sole and my heel, said Tom archly."," Achille Talon, ça m'envoute ! Surtout quand il semelle des affaires de son voisin et lui casse les pieds."
pun_656_2,"It's between my sole and my heel, said Tom archly.","C’est entre mon front et mes yeux,  dit-il sans sourciller."
pun_656_3,"It's between my sole and my heel, said Tom archly.","J'en ai sous le pied, dit Tom en regardant la pointe de ses chaussures."
pun_656_4,"It's between my sole and my heel, said Tom archly.","C'est entre ma semelle et mon tendon d’Achille, dit Tom."
pun_656_5,"It's between my sole and my heel, said Tom archly.","C’est entre mon nez et mon menton, dit Tom la bouche en cœur. "
pun_656_6,"It's between my sole and my heel, said Tom archly.","C'est entre ma semelle et mon talon, répliqua Tom avec arrogance"
pun_656_7,"It's between my sole and my heel, said Tom archly.",c'est la partie du pied entre les orteils et le talon que Tom trouve la plus envoûtante.
pun_656_8,"It's between my sole and my heel, said Tom archly.","""C'est entre ma semelle et mon talon"" pointa Tom"
pun_656_9,"It's between my sole and my heel, said Tom archly.","C'est entre ma plante et mon talon, dit Tom dans un pied de nez. "
pun_656_10,"It's between my sole and my heel, said Tom archly.","Voûté, Tom dit : ""C'est entre ma semelle et mon talon""."
pun_656_11,"It's between my sole and my heel, said Tom archly.","""C'est entre mes orteils et ma cheville"", expliqua Achille."
pun_656_12,"It's between my sole and my heel, said Tom archly.","C’est entre mon pouce et mon index, dit Tom mainlicieusement."
pun_656_13,"It's between my sole and my heel, said Tom archly.","Mes chevilles me grattent, dit Tom doigts dans ses bottes."
pun_656_14,"It's between my sole and my heel, said Tom archly.","""C'est entre mon bras et mon avant-bras"", articula Tom d'un air sinueux."
pun_656_15,"It's between my sole and my heel, said Tom archly.","""C'est la partie entre le talon et les doigts de pieds"", dit Toto sans se planter."
pun_661_1,I’m on a whiskey diet. I’ve lost three days already. #pun #dadjoke #funny,Je suis au régime whishy. J'ai déjà perdu trois jours.
pun_662_1,Jesus changes grave situations. Happy Easter.," Quand on rencontre Jésus, on en tombale à renverse. Joyeuses Pâques !"
pun_662_2,Jesus changes grave situations. Happy Easter.," Jésus, l'homme qui tombe à pic. Joyeuses Pâques !"
pun_662_3,Jesus changes grave situations. Happy Easter.,"Jésus s’en est sorti, on y croix. Joyeuses Pâques."
pun_662_5,Jesus changes grave situations. Happy Easter.,Jésus peut vous sortir du trou. Joyeuses Pâques.
pun_662_6,Jesus changes grave situations. Happy Easter.,"Jésus c’est à la vie, à la mort. Joyeuses Pâques."
pun_662_7,Jesus changes grave situations. Happy Easter.,Jésus change les situations graves. Joyeuses Pâques
pun_662_8,Jesus changes grave situations. Happy Easter.,"En seulement trois jours, Jésus a rescussité plus d'un espoir. Joyeuse Pâques."
pun_662_9,Jesus changes grave situations. Happy Easter.,Jésus change de situations caverneuses. Joyeuses Pâques.
pun_662_10,Jesus changes grave situations. Happy Easter.,Jésus sait régler les situations de Christ. 
pun_662_11,Jesus changes grave situations. Happy Easter.,"Avec Jésus, c'est à la vie, à la mort. Joyeuses Pâques.  "
pun_662_12,Jesus changes grave situations. Happy Easter.,Jésus se retourne dans sa tombe. Joyeuses Pâques.
pun_662_13,Jesus changes grave situations. Happy Easter.,"Ne voulant faire une croix sur sa vie, Jésus est revenu. Joyeuses Pâques !"
pun_662_14,Jesus changes grave situations. Happy Easter.,"Jésus, protège-nous des revenants. Joyeuses Pâques."
pun_662_15,Jesus changes grave situations. Happy Easter.,"Jésus ne change ""pas que"" les situations graves. Joyeuse pâque !"
pun_662_16,Jesus changes grave situations. Happy Easter.,"Lorsqu'il a trouvé sa passion, Jésus a changé de vie. Joyeuses Pâques."
pun_662_17,Jesus changes grave situations. Happy Easter.,"S’il avait été pilote, Jésus aurait roulé à tombeau ouvert. Mais pas que."
pun_662_18,Jesus changes grave situations. Happy Easter.,Jesus re-tombe toujours sur ses pieds. Joyeuses Pâques.
pun_662_19,Jesus changes grave situations. Happy Easter.,"Au troisième jours, Jésus a aussi ressuscité bien des espoirs et des vocations. Joyeuse Pâques"
pun_663_1,"Jesus did the only extreme world makeover, the flood",Jésus est responsable de la seule transformation extrême du monde : une piste peut-être ? Des luges.
pun_663_2,"Jesus did the only extreme world makeover, the flood","Jésus a fait le seul Relooking de l'Extrême dans le monde, le Déluge."
pun_663_3,"Jesus did the only extreme world makeover, the flood","Jésus a fait le seul ""Nouveau look pour une nouvelle vie"" au niveau mondial : le déluge."
pun_663_4,"Jesus did the only extreme world makeover, the flood",Peut-être que le déluge était une façon pour Dieu de faire des travaux de rénovations?
pun_664_1,Junior loved being a member of the wrestling team even though he was prone to lose.," Junior était très heureux de faire partie de l’équipe de catch, même si parfois il en avait plein le dos de se faire allonger."
pun_664_2,Junior loved being a member of the wrestling team even though he was prone to lose.,"- Junior aimait faire partie de l’équipe de lutte, même s’il était enclin à lâcher prise."
pun_665_1,Just read a few facts about frogs. They were ribbiting. #pun #dadjoke #funny,Je viens d'apprendre des choses sur les grenouilles. Des choses incôayable
pun_666_1,Kennebunkport was George Bush's maine vacation spot.,#NOM?
pun_670_1,Lawyers have to like alcohol because they're always being called to the bar.," A force de rouler dessous la table, les avocats trouvent le bar haut."
pun_670_2,Lawyers have to like alcohol because they're always being called to the bar.,Les avocats doivent tous être alcooliques car c’est au bar qu’ils plaident.
pun_670_3,Lawyers have to like alcohol because they're always being called to the bar.,"Les avocats ont l'habitude de retomber sur leurs pieds, avec tout le temps qu'ils passent à la barre."
pun_670_4,Lawyers have to like alcohol because they're always being called to the bar.,Les avocats doivent aimer l'alcool parce qu'ils sont toujours appeler à la bar. 
pun_670_5,Lawyers have to like alcohol because they're always being called to the bar.,"Les avocats doivent aimer l'alcool, car ils sont sans cesse appelés à la bar."
pun_670_6,Lawyers have to like alcohol because they're always being called to the bar.,Les avocats doivent aimer la gym car ils sont toujours appelés à la barre. 
pun_670_7,Lawyers have to like alcohol because they're always being called to the bar.,"Les avocats ont intérêt à aimer partir en mer, parce qu'on les appelle tout le temps à la barre."
pun_670_8,Lawyers have to like alcohol because they're always being called to the bar.,Les avocats doivent beaucoup aimer l'alcool vu qu'ils sont tout le temps appelés à la barre
pun_670_9,Lawyers have to like alcohol because they're always being called to the bar.,Les avocats tiennent bien l'alcool parce qu'ils défendent des criminels sans foie ni loi. 
pun_670_10,Lawyers have to like alcohol because they're always being called to the bar.,"Les avocats préfèrent éviter la prison, un barreau leur suffit."
pun_670_11,Lawyers have to like alcohol because they're always being called to the bar.,"Les avocats aiment l'alcool, ce sont des habitués des barres."
pun_670_12,Lawyers have to like alcohol because they're always being called to the bar.,"Les avocats doivent aimer l'alcool, ils sont souvent appelés au bar. "
pun_670_13,Lawyers have to like alcohol because they're always being called to the bar.,L’avocat a tellement bu qu’il ne marchait plus droit.
pun_670_14,Lawyers have to like alcohol because they're always being called to the bar.,Les avocats doivent aimer l’alcool : ils sont toujours appelés à la bar
pun_670_15,Lawyers have to like alcohol because they're always being called to the bar.,Les avocats n'aiment pas prendre le bateau car ils sont sans arrêt appelés à la barre.
pun_670_16,Lawyers have to like alcohol because they're always being called to the bar.,Les ténors du barreau ont souvent un joli brin de voix.
pun_670_17,Lawyers have to like alcohol because they're always being called to the bar.,Les avocats doivent apprécier le pôle dance car ils sont toujours appelés à la barre
pun_670_18,Lawyers have to like alcohol because they're always being called to the bar.,"Aucun avocat ne boit d'alcool, puisqu'ils sont tous inscrits au Bar à eau."
pun_670_19,Lawyers have to like alcohol because they're always being called to the bar.,Les avocats doivent aimer naviguer car on les appelle toujours à la barre.
pun_670_20,Lawyers have to like alcohol because they're always being called to the bar.,Les avocats sont des gens admis au Barreau pour envoyer d'autres gens derrière les barreaux.
pun_670_21,Lawyers have to like alcohol because they're always being called to the bar.,Les avocats doivent savoir faire preuve de souplesse car ils sont toujours appelés à la barre.
pun_671_1,Leftover spaghetti is pasta its prime.," Elles ne sont pâtes très fraîches, tes nouilles d’hier !"
pun_671_2,Leftover spaghetti is pasta its prime.,Les pâtes c’est apestossant.
pun_671_4,Leftover spaghetti is pasta its prime.,"Pour finir les restes de spaghetti, il faut vraiment être bonne pâte. "
pun_671_5,Leftover spaghetti is pasta its prime.,Les restes de spaghetti c'est pâtes très frais
pun_671_6,Leftover spaghetti is pasta its prime.,Les restes de spaghetti ne sont pâte très frais.
pun_671_7,Leftover spaghetti is pasta its prime.,Le reste de terrine à dé-pâté sa date de péremption.
pun_671_8,Leftover spaghetti is pasta its prime.,Les restes de spaghettis penne à garder leur fraîcheur.
pun_671_9,Leftover spaghetti is pasta its prime.,Les spaghetti réchauffés ne sont pâte très bons.
pun_671_10,Leftover spaghetti is pasta its prime.,"On m'a demandé de l'aide pour finir les spaghetti, alors je mets la main à la pâte."
pun_672_1,Legends tell us that a weakness of the carnivorous vampire is a steak., La légende dit que les vampires carnivores ont un talon d'hachis : ils ne sont pas bons au pieu.
pun_672_2,Legends tell us that a weakness of the carnivorous vampire is a steak.,Les légendes nous disent que le point faible d’un vampire carnivore c’est la caïl.
pun_672_3,Legends tell us that a weakness of the carnivorous vampire is a steak.,"D'après la légende, les vampires sont faibles au pieu."
pun_672_4,Legends tell us that a weakness of the carnivorous vampire is a steak.,La légende dit que l'une des faiblesses du vampire carnivore est le steak. 
pun_672_5,Legends tell us that a weakness of the carnivorous vampire is a steak.,Les légendes nous disent qu'un homme pieux peut venir à bout d'un vampire.
pun_672_6,Legends tell us that a weakness of the carnivorous vampire is a steak.,"D'après la légende, le vampire narcoleptique avait une faiblesse : le pieu."
pun_672_7,Legends tell us that a weakness of the carnivorous vampire is a steak.,"Selon la légende, les vampires n'excellent pas au pieu."
pun_672_8,Legends tell us that a weakness of the carnivorous vampire is a steak.,"Pour piéger un vampire carnivore, il faut lui promettre un steak saignant à coeur et lui servir à pointe."
pun_672_9,Legends tell us that a weakness of the carnivorous vampire is a steak.,Qu'y a t-il de surprenant si pour les vampires l'aïe est douloureux?
pun_675_1,"Let's all play an A, a C sharp, and an E, cried Tom's band with one accord."," Jouons, un la, un do dièse, et un mi, s'écrièrent Tom et ses musiciens d'un commun accord."
pun_675_2,"Let's all play an A, a C sharp, and an E, cried Tom's band with one accord.","Tom et son groupe se sont mis d’accord pour jouer un La, un Do dièse et un Mi majeur."
pun_675_3,"Let's all play an A, a C sharp, and an E, cried Tom's band with one accord.","Jouons tous un mi, un do dièse et un la s'écrièrent les musiciens à l'unisson."
pun_675_4,"Let's all play an A, a C sharp, and an E, cried Tom's band with one accord.","Jouons tous un la, un do dièse et un mi s’exclama le groupe de musique de Tom à l’unisson."
pun_675_5,"Let's all play an A, a C sharp, and an E, cried Tom's band with one accord.","Les choristes sont tombés d'accord pour chanter La, Do, Mi"
pun_675_6,"Let's all play an A, a C sharp, and an E, cried Tom's band with one accord.","Jouons un la, un do dièse et un mi, s'est écrié le groupe de Tom d'un seul accord."
pun_675_7,"Let's all play an A, a C sharp, and an E, cried Tom's band with one accord.","""Jouons tous un la, un do dièse et un mi"", s'exclamèrent les membres du groupe de Tom en harmonie."
pun_675_8,"Let's all play an A, a C sharp, and an E, cried Tom's band with one accord.","""Jouons tous un A, un C dièse et un E"" tonna tout le groupe de Tom d'un commun accord"
pun_675_9,"Let's all play an A, a C sharp, and an E, cried Tom's band with one accord.","""On va tous jouer un la, un do dièse et un mi"" s'exclamèrent les membres du groupe de Tom à l'unisson. "
pun_675_10,"Let's all play an A, a C sharp, and an E, cried Tom's band with one accord.","D'un commun accord, Tom et son groupe ont décidé de jouer la même note. "
pun_675_11,"Let's all play an A, a C sharp, and an E, cried Tom's band with one accord.","""Jouons un la, un do puis un mi"" s'écrièrent les membres du groupe de Tom d'un seul chœur."
pun_675_12,"Let's all play an A, a C sharp, and an E, cried Tom's band with one accord.","""Jouons tous un la, un do dièse et un mi,"" s'écria le groupe de Tom d'un même accord."
pun_675_13,"Let's all play an A, a C sharp, and an E, cried Tom's band with one accord.","""On commence par un La, ensuite un Do dièse puis on finit par un Mi,"" s'époumona la chorale de Tom en harmonie. "
pun_675_14,"Let's all play an A, a C sharp, and an E, cried Tom's band with one accord.","D’un commun accord, le groupe de Tom a décidé de d’abord jouer un la, puis un do dièse et enfin, un mi."
pun_675_15,"Let's all play an A, a C sharp, and an E, cried Tom's band with one accord.","Jouons un la, un do dièse et un mi, cria l’orchestre de Tom à l’unisson."
pun_675_16,"Let's all play an A, a C sharp, and an E, cried Tom's band with one accord.","Allez les gars, on joue un la, un do dièse et un mi, cria le groupe de rock de Tom à l'unisson."
pun_675_17,"Let's all play an A, a C sharp, and an E, cried Tom's band with one accord.","Jouons un la, un do dièse et un mi, cria le groupe de Tom d'un même accord."
pun_675_18,"Let's all play an A, a C sharp, and an E, cried Tom's band with one accord.","""Jouons un la, un do dièse et un mi"", s'accorda d'une voix aiguë la bande de Tom."
pun_675_19,"Let's all play an A, a C sharp, and an E, cried Tom's band with one accord.","Nous jouerons tous un La, un Do dièse et un Mi, cria le groupe de Tom en chœur."
